Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,0.0,0.0,3456285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,-2428552.0,0.0,1686232.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0
14,2012-01-01,-2428552.0,1686232.0,0.0,5056327.0,0.0,0.0,0.0,0.0,0.0,8220.0
14,2013-01-01,-2407827.0,1651109.0,0.0,5524465.0,0.0,0.0,0.0,500000.0,0.0,8220.0
15,2013-01-01,-2407827.0,0.0,1651109.0,0.0,0.0,0.0,0.0,0.0,0.0,8220.0
15,2014-01-01,-1486526.0,0.0,2723525.0,0.0,0.0,0.0,0.0,500000.0,0.0,8220.0
16,2014-01-01,-1486525.0,0.0,2723526.0,0.0,0.0,0.0,0.0,0.0,0.0,8220.0
16,2015-01-01,-2892981.0,0.0,1302936.0,0.0,0.0,0.0,0.0,500000.0,0.0,8220.0
17,2015-01-01,-2892981.0,0.0,1302936.0,0.0,0.0,14.0,0.0,0.0,0.0,8220.0
17,2016-01-01,632.0,0.0,3530275.0,0.0,0.0,13.0,0.0,500000.0,0.0,8220.0
18,2016-01-01,632.0,0.0,3530275.0,0.0,0.0,13.0,0.0,0.0,0.0,8220.0
18,2017-01-01,28637.0,0.0,4150775.0,0.0,0.0,14.0,0.0,500000.0,0.0,8220.0
19,2017-01-01,28637.0,0.0,4150775.0,0.0,0.0,14.0,0.0,0.0,0.0,8220.0
19,2018-01-01,92231.0,0.0,4370716.0,0.0,0.0,14.0,0.0,500000.0,0.0,8220.0
